Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SSSQ.SFMN1111CS,2015.06,2135.444,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2015.09,2192.061,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2015.12,2221.711,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2016.03,2228.873,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2016.06,2223.332,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2016.09,2365.81,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2016.12,2415.253,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2017.03,2427.949,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2017.06,2489.174,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2017.09,2530.898,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2017.12,2612.044,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2018.03,2650.08,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2018.06,2664.039,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2018.09,2624.679,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2018.12,2695.931,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2019.03,2794.397,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2019.06,2858.028,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2019.09,2982.828,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2019.12,2955.099,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2020.03,2967.633,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2020.06,2607.134,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2020.09,2880.062,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2020.12,2912.495,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2021.03,3088.917,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2021.06,3387.998,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2021.09,3214.473,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2021.12,3467.968,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2022.03,3617.522,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2022.06,3621.594,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2022.09,3781.741,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2022.12,3876.198,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2023.03,3815.334,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2023.06,3995.57,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2023.09,4051.586,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2023.12,4022.42,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CS,2024.03,4008.495,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Seasonally adjusted,
SSSQ.SFMN1111CT,2004.06,1188.739,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2004.09,1224.744,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2004.12,1246.023,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2005.03,1268.674,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2005.06,1297.801,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2005.09,1315.014,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2005.12,1333.15,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2006.03,1367.823,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2006.06,1409.882,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2006.09,1435.855,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2006.12,1458.517,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2007.03,1482.594,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2007.06,1509.35,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2007.09,1560.239,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2007.12,1622.534,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2008.03,1653.205,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2008.06,1649.013,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2008.09,1659.9,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2008.12,1664.952,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2009.03,1642.818,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2009.06,1583.127,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2009.09,1524.01,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2009.12,1511.05,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2010.03,1527.176,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
SSSQ.SFMN1111CT,2010.06,1535.356,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,"Scientific, Architectural and Engineering Services",Sales (operating income),Current prices,Trend,
